	intensity_height	retention_time	spectrum	adduct	precursor_mz	peak_id
576	1641593.625	5.798362	50.35923:1284 51.0231:1774 52.10322:1780 53.03875:1444 53.93929:12515 54.82604:1331 54.93745:1702 54.94432:2390 54.9471:29466 55.94547:14876 56.40496:1308 57.93498:26812 64.10288:12262 70.94184:52965 71.94017:5945 75.09636:3620 78.11842:33608 88.95229:41338 94.05283:1880 95.04894:2099 96.12901:19235 106.9628:13168 107.06029:2370 109.07577:4233 110.0722:1594 110.07952:14564 111.96831:37654 112.96633:5056 116.97189:23347 117.94492:1964 122.0797:7883 125.07083:2432 129.97885:27507 130.97736:4824 134.95764:2291 135.95671:7285 139.98795:4835 140.09039:14817 140.15514:69443	[M+H]+	140.0898	576
577	925627.625	5.809691	53.00241:4371 54.93759:9450 55.05447:4371 55.93453:17945 55.94544:2988 56.94244:8699 61.01078:162205 72.93714:43595 72.94147:3853 74.4064:2159 88.25846:2017 89.0419:297788 90.94767:22885 92.19353:2183 96.81348:2114 108.95837:3206 113.96333:2882 117.9455:2463 135.95552:2774 180.88808:24673 192.89027:1868 196.89328:4844 197.88992:21099 198.89859:8205 207.88577:12901 208.88278:39007 213.88556:4415 215.90169:21157 225.89737:16762 226.89345:71750 227.11937:2532 231.89922:7224 236.87692:7091 249.90913:5573 254.88736:9557 263.87619:10590 264.87231:47199 281.88614:9126 282.88321:30947 287.14206:259748	[M+H]+	287.1422	577
578	111634.25	5.809691		[M+H]+	288.1454	578
579	532363.0625	5.809691	51.0232:3392 53.03877:12514 55.93449:6617 57.93487:6142 61.01063:2116 63.00654:8299 72.93704:7470 73.93764:2377 77.03854:5445 79.05421:45257 89.04164:2789 90.94791:7430 91.03769:16016 91.94768:1985 93.57284:1893 95.04912:21948 95.05991:1692 96.74188:1401 103.05418:37770 105.04443:5412 105.06984:304009 107.0602:1997 107.96461:1510 159.32457:1489 180.88838:3854 195.59087:1565 197.89157:2646 198.894:1754 199.12314:7436 208.88333:5317 209.88518:5237 215.90144:4014 217.90186:3576 226.89369:10539 227.89452:14669 236.88025:1593 244.88985:2398 264.87372:4708 265.87442:11221 266.87469:5627 282.88297:1788 283.88626:7753 284.88446:4914 289.15497:178393	[M+Na]+	289.1544	579
580	688343.5625	5.817997	58.06521:7889 60.08083:1491 61.01105:1465 62.92918:171698 69.07005:9527 86.09639:11753 86.713:1530 95.77645:1273 104.1069:8293	[M+H]+	104.107	580
581	1190105.25	5.827365	52.14626:10887 55.93459:131622 56.94238:795097 72.93712:774843 74.9524:25800 75.28735:11676 86.24291:11486 88.93176:24479 90.94764:308869 93.16989:11762 95.50752:11474 99.9483:12942 106.94218:21837 107.95092:15171 108.95803:43823 109.07574:64013 113.9636:1155576 118.9429:22563 121.07568:34401 124.95293:22431 125.96072:24440 130.96616:24278 131.97418:624837 136.95303:27279 139.08696:28379 141.95857:273514 147.01884:11569 148.97638:69007 153.10283:66452 154.99036:59043 159.96902:426068 165.1013:17200 177.95566:15692 182.98419:37133 183.11266:276752	[M+H]+	183.1126	581
582	452350.5625	5.838801		[M+H]+	255.1702	582
583	156682.3125	5.850137		[M+H]+	95.06036	583
584	164562.75	5.850137		[M+H]+	113.0709	584
585	292080.375	5.86012		[M+H]+	159.0916	585
586	3594575.25	5.86012	53.03859:8807 55.29618:3025 55.93433:3970 56.94237:17357 57.89554:3083 60.0444:3296 63.6026:3486 72.93718:24309 90.94746:14051 95.04884:9083 105.04498:3376 108.95787:3522 113.96378:16494 115.97898:5646 131.97411:36669 133.98979:3936 149.98505:22805 154.99078:4239	[M+H]+	159.9691	586
587	329508.9375	5.871826		[M+H]+	140.1552	587
588	263508.3125	5.8806		[M+H]+	90.09132	588
589	161754.4375	5.892528		[M+H]+	241.1005	589
590	443868.6875	5.892528	53.03882:2274 55.05432:2913 57.06987:3145 58.06528:161289 59.06854:4048 67.05418:6183 69.06988:3011 79.05408:6058 80.0494:2396 81.0648:2357 81.06984:30588 84.08087:8892 93.6814:1485 94.06561:2047 95.08508:4313 102.10338:1433 107.06033:19196 120.06783:2097 121.07561:4696 123.1167:22897 124.38441:1607 132.06792:2617 133.07553:5498 134.0836:2626 135.09123:2092 137.07063:2710 138.07797:1742 140.14322:4390 145.07634:1792 151.08606:3087 151.6813:1272 155.08174:1915 163.08615:4262 183.05861:1664 185.09129:2546 195.05896:2784 211.08932:6093 212.60985:1392 213.06889:13385 213.52341:1616 241.10004:102883 241.15794:10851 241.20326:59678 241.22353:1336 241.23152:2182	[M+2H]2+	241.2037	590
591	131859.9375	5.892528		[M+2H]2+	241.7054	591
592	802296.0	5.913849	53.00265:1493 57.22699:1158 57.71399:1399 60.78999:1376 63.44654:1384 66.10388:1281 68.04953:56288 76.85518:1280 82.06519:1755 82.08097:1419 85.05085:2986 95.06004:3857 96.06809:10322 109.07597:177491 110.0786:1654 127.03878:3521 127.05851:2573 127.08655:102732	[M+H]+	127.0865	592
593	157343.875	5.950996		[M+H]+	152.0705	593
594	122221.375	5.950996		[M+H]+	180.113	594
595	1047718.875	5.995058	54.30767:1175 66.10204:1176 67.04182:3540 68.04948:38373 69.13734:7539 71.92963:1546 72.9372:1816 81.04471:2651 82.0526:5794 85.63285:1224 90.94776:3261 95.06031:185032 113.07086:71848 113.10746:2222 113.16319:15808	[M+H]+	113.0708	595
596	121381.0	6.038932		[M+H]+	245.1131	596
597	1256271.125	6.06254	54.03383:1321 56.04959:10145 68.04938:3867 69.0447:1447 76.95094:1308 78.81023:1341 80.04953:1905 81.03965:2110 81.04472:23040 82.05248:11023 82.06478:2047 83.06015:5302 94.05254:3174 94.06455:1608 95.06038:6936 96.06818:1380 97.03974:11861 109.03958:105719 109.07617:2563 110.04743:54285 110.08389:11342 111.05523:7443 111.09185:13265 123.05519:4051 123.09129:3944 125.03433:4811 125.07085:1979 138.06654:2815 138.07866:62093 139.08649:83431 140.05898:1786 140.09517:2365 141.06555:7602 147.37978:1369 151.08653:6180 169.09702:275820	[M]+	169.097	597
598	178572.9375	6.06254		[M]+	170.1003	598
599	1480934.75	6.111672	50.81622:1297 53.03868:1690 55.21382:1370 66.034:8604 79.05452:2026 82.05237:1447 83.06028:56629 84.04436:7218 84.06351:3048 87.06329:2025 88.06931:6413 89.07571:7259 91.05397:2169 93.06975:1880 95.04907:2572 96.06823:2829 103.05422:13934 107.04921:1436 107.05172:1516 107.06013:12806 108.06293:1856 108.26379:1457 120.07096:3351 120.08064:55922 123.07915:12202 124.0868:544796 125.07076:27180 125.0905:2791 148.08693:4853 149.07079:6972 149.09708:4833 166.09738:122128 166.11472:6324	[M+H]+	166.0974	599
600	525297.4375	6.111672	51.94028:3147 52.80561:1651 53.00237:3020 54.23397:1204 55.05441:2944 57.11041:1122 61.01077:94467 63.97441:1104 66.24831:1316 68.64721:1531 72.68002:1359 75.79916:2062 76.39172:1593 83.98446:1589 89.0419:227770 107.27392:1371 137.74541:1587 149.80208:1571 183.09541:2039 210.5544:1610 273.1264:155458	[M+H-H2O]+	273.1265	600
601	3704788.5	6.12152	50.01542:10171 51.02314:18634 53.03878:121531 55.01808:9002 55.93468:2833 64.48945:2059 65.03867:15015 66.03342:1655 67.05472:1612 71.07608:1701 77.03856:32698 78.04633:4418 79.05427:3115 79.82255:1647 81.03351:13709 91.05416:228935 92.16571:2026 93.06984:157747 94.04124:3561 95.04909:207988 102.04626:11627 103.05414:237837 104.44846:1907 105.04464:61345 119.0602:2836 120.06803:22240 121.06469:984089 123.05531:8591 136.06346:2080 149.07085:48021 154.07367:2658 155.08156:6802 159.34866:1643 167.08165:19956 185.09193:124150 197.89041:2002 305.14914:686212	[M+Na]+	305.1493	601
602	617913.3125	6.12152		[M+Na]+	306.1528	602
603	146292.5	6.182511		[M+H]+	90.09125	603
604	245126.375	6.194186		[M+H]+	241.1543	604
605	253989.25	6.213738		[M+H]+	101.0708	605
606	5829923.0	6.221756	53.03901:15533 54.04222:19199 55.93461:89808 55.93716:8408 56.94239:468218 57.12695:8142 57.48288:6737 61.56392:7364 68.0544:10952 69.06095:12271 70.06504:12493 70.07323:9466 70.32423:6789 71.07661:20577 72.93714:463640 74.95296:9936 78.03403:11148 79.03714:14869 79.04199:18603 80.04494:18804 90.94768:205825 90.9539:13237 95.06921:14407 96.04456:48486 96.07237:18934 97.04771:58529 97.07698:10507 97.084:185893 97.09109:9939 98.05131:17845 98.08099:11353 98.08727:260152 99.08405:12012 99.09068:85402 99.94846:8237 106.94266:12524 107.03175:9993 108.95843:33855 110.05428:7859 113.07891:63633 113.96363:383103 114.0744:11237 114.08242:96884 115.08591:26918 118.94279:8812 124.55402:7597 124.95376:10172 125.96168:13498 131.97426:204792 131.98497:13112 136.95412:18837 141.09337:847035 142.09557:731829	[M+H]+	141.9584	606
607	164208.3125	6.242028		[M+H]+	78.03399	607
608	325461.875	6.242028		[M+H]+	95.06821	608
609	894128.4375	6.242028	53.93896:1544 54.94699:4246 67.52309:1280 70.94173:7258 88.95219:6475 96.03815:1739 96.04437:15820	[M+H]+	96.07626	609
610	1193046.75	6.242028	53.03878:2371 55.93464:9427 55.94556:4326 56.94232:13718 69.04487:4218 70.07323:2282 71.94048:1498 72.93716:24809 78.03404:2045 79.04151:6381 90.94777:22476 96.04422:8410 97.03976:6779 97.08391:163475	[M+H]+	97.0839	610
611	1223820.25	6.242028	50.05511:1208 53.43441:1147 55.93458:43028 56.04953:1447 56.94239:68837 70.06501:2108 72.93713:134796 82.22584:1194 90.94769:105558 97.08394:13594 98.06005:1701 98.07136:3499 98.08718:6935 98.09644:1943	[M+H]+	97.96869	611
612	266991.0625	6.242028		[M+H]+	106.0285	612
613	369035.75	6.242028	67.0539:1512 73.87208:1244 94.06502:5459 110.06012:2897 125.06727:1162 137.02444:1948 137.07104:24505	[M+H]+	137.071	613
614	2416600.0	6.242028	51.02346:11565 52.03122:6672 53.00254:10036 53.03878:313492 54.0087:6199 54.03406:6084 54.04519:14005 54.94714:7281 55.05137:12214 57.93481:5879 64.51351:5312 66.04476:24057 66.71681:4455 67.04192:12998 67.05119:233896 68.04964:25643 68.05741:232482 69.03361:8297 69.05269:41696 69.06682:39958 70.07307:325162 70.94203:10634 71.06838:10430 78.03381:293518 79.0416:355941 80.04944:71760 81.05568:96050 81.0611:5441 82.06181:6050 85.08395:13796 88.95264:9046 93.05545:8842 94.05251:11688 94.0621:32746 95.03714:12909 95.06894:362471 96.04435:1027198 96.07709:262370 97.05198:28693 97.08389:4287318 97.35793:5239 97.99556:5534 98.05743:10827 106.02844:68328 108.06824:17699 109.05053:128253 109.07597:73079 111.03041:8947 111.06524:5664 111.9687:7824 112.07248:94991 112.09474:27533 113.07877:1657416 118.43266:7901 119.0603:7469 121.03922:8427 121.07596:24355 122.0467:7631 122.07932:56751 128.06577:81931 136.09483:8674 138.07413:7545 139.08356:711907 139.12346:12490	[M+H]+	139.0836	614
